Security Code,Issuer Name,Security Id,ISIN No,Industry
542862,Shahlon Silk Industries Limited,SHAHLON,INE052001026,Other Textile Products
542863,Aditya Birla Sun Life Mutual Fund,ABSLBANETF,INF209KB17D5, 
542864,MOUNT HOUSING AND INFRASTRUCTURE LIMITED,MOUNT,INE444X01014,Residential- Commercial Projects
542865,Anuroop Packaging Limited,ANUROOP,INE490Z01012,Packaging
542866,COLAB CLOUD PLATFORMS LIMITED,COLABCLOUD,INE317W01014,Other Financial Services
542867,CSB Bank Limited,CSBBANK,INE679A01013,Private Sector Bank
542904,Ujjivan Small Finance Bank Limited,UJJIVANSFB,INE551W01018,Other Bank
542905,Hindware Home Innovation Limited,HINDWAREAP,INE05AN01011,Household Appliances
542906,Easun Capital Markets Limited,EASUN,INE771C01014,Non Banking Financial Company (NBFC)
542907,Prince Pipes and Fittings Limited,PRINCEPIPE,INE689W01016,Plastic Products - Industrial
542911,Assam Entrade Limited,ASSAMENT,INE165G01010,Non Banking Financial Company (NBFC)
542918,Gian Life Care Limited,GIANLIFE,INE063601012,Healthcare Service Provider
542919,Artemis Medicare Services Limited,ARTEMISMED,INE025R01021,Hospital
542920,SUMITOMO CHEMICAL INDIA LIMITED,SUMICHEM,INE258G01013,Pesticides & Agrochemicals
542921,ICICI Prudential Mutual Fund,ICICIM150,INF109KC1G82, 
542922,Mirae Asset Mutual Fund,MANXT50ETF,INF769K01FN2, 
542924,Janus Corporation Limited,JANUSCORP,INE04OV01018,Diversified
542931,Vardhan Capital & Finance Limited,VARDHANCFL,INE128G01018,Non Banking Financial Company (NBFC)
542933,UNIVERSUS PHOTO IMAGINGS LIMITED,UNIVPHOTO,INE03V001013,Household Products
542934,Chandra Bhagat Pharma Limited,CBPL,INE07QQ01016,Pharmaceuticals
542935,ICL Organic Dairy Products Limited,ICLORGANIC,INE0AU701018,Packaged Foods
542938,Octavius Plantations Limited,OCTAVIUSPL,INE117S01016,Tea & Coffee
543064,SUVEN PHARMACEUTICALS LIMITED,SUVENPHAR,INE03QK01018,Pharmaceuticals
543065,SM Auto Stamping Limited,SMAUTO,INE0C4I01011,Industrial Products
543066,SBI CARDS AND PAYMENT SERVICES LIMITED,SBICARD,INE018E01016,Non Banking Financial Company (NBFC)
543144,Nippon India Mutual Fund,08MPD,INF204KB11T5, 
543145,Nippon India Mutual Fund,08ADR,INF204KB12S5, 
543146,Nippon India Mutual Fund,08MPR,INF204KB12T3, 
543147,Nippon India Mutual Fund,08AMD,INF204KB13S3, 
543148,Nippon India Mutual Fund,08AMR,INF204KB14S1, 
543149,Nippon India Mutual Fund,08BPB,INF204KB15S8, 
543150,Nippon India Mutual Fund,08GPG,INF204KB16S6, 
543151,Nippon India Mutual Fund,08ABB,INF204KB17R6, 
543152,Nippon India Mutual Fund,08QPD,INF204KB17S4, 
543153,Nippon India Mutual Fund,08AGG,INF204KB18R4, 
543154,Nippon India Mutual Fund,08QPR,INF204KB18S2, 
543155,Nippon India Mutual Fund,08AQD,INF204KB19R2, 
543156,Nippon India Mutual Fund,08DPD,INF204KB19S0, 
543168,Nippon India Mutual Fund,08AQR,INF204KB10S9, 
543169,Nippon India Mutual Fund,08DPR,INF204KB10T7, 
543170,Nippon India Mutual Fund,08ADD,INF204KB11S7, 
543171,RO Jewels Limited,ROJL,INE0BDU01010,Gems- Jewellery And Watches
543172,Cospower Engineering Limited,COSPOWER,INE0CQB01010,Industrial Products
543173,Nippon India Mutual Fund,11DPR,INF204KB14U7, 
543174,Nippon India Mutual Fund,11GPG,INF204KB10U5, 
543175,Nippon India Mutual Fund,11MPD,INF204KB15U4, 
543176,Nippon India Mutual Fund,11MPR,INF204KB16U2, 
543177,Nippon India Mutual Fund,11QPD,INF204KB11U3, 
543178,Nippon India Mutual Fund,11QPR,INF204KB12U1, 
543179,Nippon India Mutual Fund,11ADD,INF204KB16T4, 
543180,Nippon India Mutual Fund,11ADR,INF204KB17T2, 
543181,Nippon India Mutual Fund,11AGG,INF204KB13T1, 
543182,Nippon India Mutual Fund,11AMD,INF204KB18T0, 
543183,Nippon India Mutual Fund,11AMR,INF204KB19T8, 
543184,Nippon India Mutual Fund,11AQD,INF204KB14T9, 
543185,Nippon India Mutual Fund,11AQR,INF204KB15T6, 
543186,Nippon India Mutual Fund,11DPD,INF204KB13U9, 
543187,HITACHI ENERGY INDIA LIMITED,POWERINDIA,INE07Y701011,Heavy Electrical Equipment
543193,DJ Mediaprint & Logistics Limited,DJML,INE0B1K01014,Logistics Solution Provider
543207,Natural Biocon (India) Limited,NATURAL,INE06MM01016,Pesticides & Agrochemicals
543208,REGIS INDUSTRIES LIMITED,REGIS,INE745R01016,Non Banking Financial Company (NBFC)
543209,Billwin Industries Limited,BILLWIN,INE0CRS01012,Diversified
543210,Aarti Surfactants Limited,AARTISURF,INE09EO01013,Specialty Chemicals
543211,BONLON INDUSTRIES LIMITED,BONLON,INE0B9A01018,Diversified Metals
543212,Borosil Limited,BOROLTD,INE02PY01013,Glass - Consumer
543213,ROSSARI BIOTECH LIMITED,ROSSARI,INE02A801020,Specialty Chemicals
543214,NDR Auto Components Limited,NDRAUTO,INE07OG01012,Auto Components & Equipments
543218,SURATWWALA BUSINESS GROUP LIMITED,SBGLP,INE05ST01010,Residential- Commercial Projects
543219,ICICI Prudential Mutual Fund,ICICIALPLV,INF109KC1N59, 
543220,Max Healthcare Institute Limited,MAXHEALTH,INE027H01010,Hospital
543221,ICICI Prudential Mutual Fund,ICICITECH,INF109KC16I6, 
543223, Max India Limited,MAXINDIA,INE0CG601016,Holding Company
543224,HDFC Mutual Fund,HBANKETF,INF179KC1AN8, 
543226,UTI Mutual Fund,UTIBANKETF,INF789F1AUV1, 
543227,Happiest Minds Technologies Limited,HAPPSTMNDS,INE419U01012,Computers - Software & Consulting
543228,Route Mobile Limited,ROUTE,INE450U01017,Other Telecom Services
543229,Samrat Forgings Limited,SAMRATFORG,INE412J01010,Castings & Forgings
543230,Advait Infratech Limited,ADVAIT,INE0ALI01010,Cables - Electricals
543231,Archidply Decor Limited,ADL,INE0CHO01012,Plywood Boards/ Laminates
543232,Computer Age Management Services Limited,CAMS,INE596I01012,Depositories- Clearing Houses and Other Intermediaries
543233,Chemcon Speciality Chemicals Limited,CHEMCON,INE03YM01018,Specialty Chemicals
543234,Secmark Consultancy Limited,SECMARK,INE0BTM01013,Computers - Software & Consulting
543235,ANGEL ONE LIMITED,ANGELONE,INE732I01013,Stockbroking & Allied
543236,Atam Valves Limited,ATAM,INE09KD01013,Industrial Products
543237,Mazagon Dock Shipbuilders Limited,MAZDOCK,INE249Z01012,Ship Building & Allied Services
543238,UTI Asset Management Company Limited,UTIAMC,INE094J01016,Asset Management Company
543239,G M Polyplast Limited,GMPL,INE0E2801015,Plastic Products - Industrial
543240,Likhitha Infrastructure Limited,LIKHITHA,INE060901027,Civil Construction
543241,Veer Global Infraconstruction Limited,VGIL,INE244W01010,Residential- Commercial Projects
543242,Hemisphere Properties India Limited,HEMIPROP,INE0AJG01018,Residential- Commercial Projects
543243,Equitas Small Finance Bank Limited,EQUITASBNK,INE063P01018,Other Bank
543244,Shine Fashions (India) Limited,SHINEFASH,INE0BLY01023,Other Textile Products
543245, Gland Pharma Limited,GLAND,INE068V01023,Pharmaceuticals
543246,Mirae Asset Mutual Fund,MAESGETF,INF769K01GS9, 
543248,Restaurant Brands Asia Limited,RBA,INE07T201019,Restaurants
543249,TARC LIMITED,TARC,INE0EK901012,Residential- Commercial Projects
543251,Ravinder Heights Limited,RVHL,INE09E501017,Residential- Commercial Projects
543252,Fairchem Organics Limited,FAIRCHEMOR,INE0DNW01011,Specialty Chemicals
543253,Mrs. Bectors Food Specialities Limited,BECTORFOOD,INE495P01012,Packaged Foods
543254,Antony Waste Handling Cell Limited,AWHCL,INE01BK01022,Waste Management
543255,Nippon India Mutual Fund,INFRABEES,INF732E01268, 
543256,RITA FINANCE AND LEASING LIMITED,RFLL,INE018S01016,Non Banking Financial Company (NBFC)
543257,Indian Railway Finance Corporation,IRFC,INE053F01010,Financial Institution
543258,Indigo Paints Limited,INDIGOPNTS,INE09VQ01012,Paints
543259,Home First Finance Company India Limited,HOMEFIRST,INE481N01025,Housing Finance Company
543260,STOVE KRAFT LIMITED,STOVEKRAFT,INE00IN01015,Household Appliances
543262,MRP Agro Limited,MRP,INE0D7801012,Distributors
543263,SMC Global Securities Limited,SMCGLOBAL,INE103C01036,Stockbroking & Allied
543264,Nureca Limited,NURECA,INE0DSF01015,Medical Equipment & Supplies
543265,RailTel Corporation of India Limited,RAILTEL,INE0DD101019,Other Telecom Services
543266,Heranba Industries Limited,HERANBA,INE694N01015,Pesticides & Agrochemicals
543267,Davangere Sugar Company Limited,DAVANGERE,INE179G01011,Sugar
543270,MTAR Technologies Limited,MTARTECH,INE864I01014,Aerospace & Defense
543271,Jubilant Ingrevia Limited,JUBLINGREA,INE0BY001018,Specialty Chemicals
543272,Easy Trip Planners Limited,EASEMYTRIP,INE07O001026,Tour- Travel Related Services
543273,Knowledge Marine & Engineering Works Limited,KMEW,INE0CJD01011,Shipping
543274,SUUMAYA CORPORATION LIMITED,SUUMAYA,INE0EMB01015,Other Textile Products
543275,Anupam Rasayan India Limited,ANURAS,INE930P01018,Specialty Chemicals
543276,Craftsman Automation Limited,CRAFTSMAN,INE00LO01017,Auto Components & Equipments
543277,Laxmi Organic Industries Limited,LXCHEM,INE576O01020,Specialty Chemicals
543278,Kalyan Jewellers India Limited,KALYANKJIL,INE303R01014,Gems- Jewellery And Watches
543279,Suryoday Small Finance Bank Limited,SURYODAY,INE428Q01011,Other Bank
543280,Nazara Technologies Limited,NAZARA,INE418L01021,Digital Entertainment
543281,Suvidhaa Infoserve Limited,SUVIDHAA,INE018401013,Financial Technology (Fintech)
543283,BARBEQUE-NATION HOSPITALITY LIMITED,BARBEQUE,INE382M01027,Restaurants
543284,EKI Energy Services Limited,EKI,INE0CPR01018,Consulting Services
543285,Rajeshwari Cans Limited,RCAN,INE0CQ101015,Packaging
543286,Jetmall Spices and Masala Limited,JETMALL,INE0D9X01018,Other Food Products
543287,Macrotech Developers Limited,LODHA,INE670K01029,Residential- Commercial Projects
543288,Deep Industries Limited,DEEPIND,INE0FHS01016,Offshore Support Solution Drilling
543291,Mirae Asset Mutual Fund,MAFANG,INF769K01HF4, 
543292,ICICI Prudential Mutual Fund,ICICIPHARM,INF109KC1Q72, 
543297,Inox Wind Energy Limited,IWEL,INE0FLR01028,Heavy Electrical Equipment
543298,Vineet Laboratories Limited,VINEETLAB,INE505Y01010,Pharmaceuticals
543299,Shyam Metalics and Energy Limited,SHYAMMETL,INE810G01011,Iron & Steel
543300,Sona BLW Precision Forgings Limited,SONACOMS,INE073K01018,Auto Components & Equipments
543305,Navoday Enterprises Limited,NAVODAYENT,INE0DB001013,Consulting Services
543306,Dodla Dairy Limited,DODLA,INE021O01019,Dairy Products
543308,Krishna Institute of Medical Sciences Limited,KIMS,INE967H01017,Hospital
543309,Adeshwar Meditex Limited,ADESHWAR,INE0H8J01015,Healthcare Research- Analytics & Technology
543310,Times Green Energy (India) Limited,TIMESGREEN,INE0B6101012,Other Agricultural Products
543311,India Pesticides Limited,IPL,INE0D6701023,Pesticides & Agrochemicals
543312,Focus Business Solution Limited,FOCUS,INE0DXR01010,Computers - Software & Consulting
543317,G R Infraprojects Limited,GRINFRA,INE201P01022,Civil Construction
543318,Clean Science and Technology Limited,CLEAN,INE227W01023,Commodity Chemicals
543319,AA Plus Tradelink Limited,AAPLUSTRAD,INE0C5901014,Trading & Distributors
543320,Zomato Limited,ZOMATO,INE758T01015,E-Retail/ E-Commerce
543321,Tatva Chintan Pharma Chem Limited,TATVA,INE0GK401011,Specialty Chemicals
543322,Glenmark Life Sciences Limited,GLS,INE03Q201024,Pharmaceuticals
543323,Mirae Asset Mutual Fund,MAFSETF,INF769K01HI8, 
543324,Gretex Corporate Services Limited,GCSL,INE199P01028,Other Capital Market related Services
543325,Rolex Rings Limited,ROLEXRINGS,INE645S01016,Auto Components & Equipments
543326,ICICI Prudential Mutual Fund,ICICIFMCG,INF109KC1R48, 
543327,Exxaro Tiles Limited,EXXARO,INE0GFE01018,Ceramics
543328,Krsnaa Diagnostics Limited,KRSNAA,INE08LI01020,Healthcare Service Provider
543329,Windlas Biotech Limited,WINDLAS*,INE0H5O01029,Pharmaceuticals
543330,Devyani International Limited,DEVYANI,INE872J01023,Restaurants
543331,Meghmani Organics Limited,MOL,INE0CT101020,Pesticides & Agrochemicals
543332,Meghmani Finechem Limited,MFL,INE071N01016,Specialty Chemicals
543333,CarTrade Tech Limited,CARTRADE,INE290S01011,E-Retail/ E-Commerce
543334,Nuvoco Vistas Corporation Limited,NUVOCO,INE118D01016,Cement & Cement Products
543335,Aptus Value Housing Finance India Limited,APTUS,INE852O01025,Housing Finance Company
543336,Chemplast Sanmar Limited,CHEMPLASTS,INE488A01050,Commodity Chemicals
543341,SHARPLINE BROADCAST LIMITED,SHARPLINE,INE647W01014,Advertising & Media Agencies
543346,Aashka Hospitals Limited,AASHKA,INE0EAX01014,Hospital
543347,Axis Mutual Fund,AXISTECETF,INF846K01Y96, 
543348,Axis Mutual Fund,AXISHETF,INF846K01Z12, 
543349,Ami Organics Limited,AMIORG,INE00FF01017,Pharmaceuticals
543350,Vijaya Diagnostic Centre Limited,VIJAYA,INE043W01024,Healthcare Service Provider
543352,PlatinumOne Business Services Limited,POBS,INE0DTJ01015,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)
543357,Axis Mutual Fund,AXISCETF,INF846K016C7, 
543358,Sansera Engineering Limited,SANSERA,INE953O01021,Auto Components & Equipments
543363,Prevest Denpro Limited,PREVEST,INE0GAO01018,Medical Equipment & Supplies
543364,Markolines Pavement Technologies Limited,MARKOLINES,INE0FW001016,Civil Construction
543365,Mirae Asset Mutual Fund,MASPTOP50,INF769K01HP3, 
543366,SBL Infratech Limited,SBLI,INE0DLM01024,Residential- Commercial Projects
543367,Paras Defence and Space Technologies Limited,PARAS,INE045601015,Aerospace & Defense
543372,Getalong Enterprise Limited,GETALONG,INE0H1201012,Consulting Services
543373,Shri Venkatesh Refineries Limited,SVRL,INE0HLJ01013,Edible Oil
543374,Aditya Birla Sun Life AMC Limited,ABSLAMC,INE404A01024,Asset Management Company
543375,Promax Power Limited,PROMAX,INE0I2F01015,Civil Construction
543376,Samor Reality Limited,SAMOR,INE0GD201014,Residential- Commercial Projects
543377,Adishakti Loha and Ispat Limited,ADISHAKTI,INE0CWK01019,Iron & Steel Products
543383,ICICI Prudential Mutual Fund,ICICICONSU,INF109KC1V42, 
543384,FSN E-Commerce Ventures Limited,NYKAA,INE388Y01029,E-Retail/ E-Commerce
543386,Fino Payments Bank Limited,FINOPB,INE02NC01014,Other Bank
543387,S.J.S. Enterprises Limited,SJS,INE284S01014,Auto Components & Equipments
543388,DSP Mutual Fund,DSPNEWETF,INF740KA1QK2, 
543389,Sigachi Industries Limited,SIGACHI,INE0D0K01014,Pharmaceuticals
543390,PB Fintech Limited,POLICYBZR,INE417T01026,Financial Technology (Fintech)
543391,Suyog Gurbaxani Funicular Ropeways Limited,SGFRL,INE07GA01011,Civil Construction
543396,One 97 Communications Limited,PAYTM*,INE982J01020,Financial Technology (Fintech)
543397,Sapphire Foods India Limited,SAPPHIRE,INE806T01012,Restaurants
543398,Latent View Analytics Limited,LATENTVIEW,INE0I7C01011,Computers - Software & Consulting
543399,Tarsons Products Limited,TARSONS,INE144Z01023,Medical Equipment & Supplies
543400,Omnipotent Industries Limited,OMNIPOTENT,INE0JFE01012,Refineries & Marketing
543401,Go Fashion (India) Limited,GOCOLORS,INE0BJS01011,Speciality Retail
543410,DMR Hydroengineering & Infrastructures Limited,DMR,INE07L501010,Consulting Services
543411,HI-TECH PIPES LIMITED,HITECH,INE106T01017,Iron & Steel Products
543412,Star Health and Allied Insurance Company Limited,STARHEALTH,INE575P01011,General Insurance
543413,Tega Industries Limited,TEGA,INE011K01018,Industrial Products
543414,Mirae Asset Mutual Fund,MAHKTECH,INF769K01HS7, 
543415,Anand Rathi Wealth Limited,ANANDRATHI,INE463V01026,Financial Products Distributor
543416,Zodiac Energy Limited,ZODIAC,INE761Y01019,Civil Construction
543417,RateGain Travel Technologies Limited,RATEGAIN,INE0CLI01024,Computers - Software & Consulting
543419,Shriram Properties Limited,SHRIRAMPPS,INE217L01019,Residential- Commercial Projects
543420,Jet Freight Logistics Limited,JETFREIGHT,INE982V01025,Logistics Solution Provider
543425,C.E. Info Systems Limited,MAPMYINDIA,INE0BV301023,Software Products
543426,Metro Brands Limited,METROBRAND,INE317I01021,Footwear
543427,Medplus Health Services Limited,MEDPLUS,INE804L01022,Pharmacy Retail
543428,Data Patterns (India) Limited,DATAPATTNS,INE0IX101010,Aerospace & Defense
543433,HP Adhesives Limited,HPAL,INE0GSL01016,Specialty Chemicals
543434,Supriya Lifescience Limited,SUPRIYA,INE07RO01027,Pharmaceuticals
543435,CLARA INDUSTRIES LIMITED,CLARA,INE0JJS01014,Packaging
543437,Motilal Oswal Mutual Fund,MONQ50,INF247L01AU3, 
543438,DSP Mutual Fund,DSPQ50ETF,INF740KA1QL0, 
543439,Brandbucket Media & Technology Limited,BRANDBUCKT,INE0ILD01014,Advertising & Media Agencies
543440,DSP Mutual Fund,DSPN50ETF,INF740KA1CL0, 
543441,CMS Info Systems Limited,CMSINFO,INE925R01014,Diversified Commercial Services
543442,Brand Concepts Limited,BCONCEPTS,INE977Y01011,Speciality Retail
543444,Fabino Life Sciences Limited,FABINO,INE0DRT01018,Pharmaceuticals
543449,WONDER ELECTRICALS LIMITED,WEL,INE02WG01016,Household Appliances
543450,ICICI Prudential Mutual Fund,ICICIAUTO,INF109KC1Y49, 
543451,AGS TRANSACT TECHNOLOGIES LIMITED,AGSTRA,INE583L01014,Diversified Commercial Services
543453,ALKOSIGN LIMITED,ALKOSIGN,INE0KA601012,Stationary
543454,Mirae Asset Mutual Fund,MAMFGETF,INF769K01IB1, 
543458,Adani Wilmar Limited,AWL,INE699H01024,Edible Oil
543460,Quality RO Industries Limited,QRIL,INE0KAF01018,Industrial Products
543461,Safa Systems & Technologies Limited,SSTL,INE0JNA01014,Trading & Distributors
543462,DEV INFORMATION TECHNOLOGY LIMITED,DEVIT,INE060X01026,IT Enabled Services
543463,Vedant Fashions Limited,MANYAVAR,INE825V01034,Speciality Retail
543464,Maruti Interior Products Limited,SPITZE,INE0JSJ01014,Houseware
543465,Motilal Oswal Mutual Fund,MOMOMENTUM,INF247L01BK2, 
543470,SoftTech Engineers Limited,SOFTTECH,INE728Z01015,Computers - Software & Consulting
543472,Aditya Birla Sun Life Mutual Fund,TECH,INF209KB11D8, 
543473,Aditya Birla Sun Life Mutual Fund,HEALTHY,INF209KB10C2, 
543474,Aditya Birla Sun Life Mutual Fund,BSLNIFTY,INF209KB19D1, 
543475,Ekennis Software Service Limited,EKENNIS,INE0KCM01010,IT Enabled Services
543481,Mirae Asset Mutual Fund,MAM150ETF,INF769K01IC9, 
543482,Eureka Forbes Limited,EUREKAFORBE,INE0KCE01017,Household Appliances
543489,Gateway Distriparks Limited,GATEWAY,INE079J01017,Logistics Solution Provider
543490,GMR Power and Urban Infra Limited,GMRP&UI,INE0CU601026,Civil Construction
543497,Bhatia Colour Chem Limited,BCCL,INE0KQ001017,Specialty Chemicals
543498,Motherson Sumi Wiring India Limited,MSUMI,INE0FS801015,Auto Components & Equipments
543499,Achyut Healthcare Limited,ACHYUT,INE0K1401012,Pharmaceuticals
543500,Evoq Remedies Limited,EVOQ,INE0JVD01011,Trading & Distributors
543501,Motilal Oswal Mutual Fund,MOLOWVOL,INF247L01BL0, 
543512,Avro India Limited,AVROIND,INE652Z01017,Plastic Products - Consumer
543513,Uma Exports Limited,UMAEXPORTS,INE0GIU01018,Trading & Distributors
543514,Veranda Learning Solutions Limited,VERANDA,INE0IQ001011,E-Learning
543515,Sunrise Efficient Marketing Limited,SEML,INE0KPY01017,Trading & Distributors
543516,DHYAANI TILE AND MARBLEZ LIMITED,DHYAANI,INE0K5F01014,Trading & Distributors
543517,Hariom Pipe Industries Limited,HARIOMPIPE,INE00EV01017,Iron & Steel Products
543518,Eighty Jewellers Limited,EIGHTY,INE0KSN01014,Gems- Jewellery And Watches
543519,Shashwat Furnishing Solutions Limited,SFSL,INE0JMN01019,Furniture- Home Furnishing
543520,Global Longlife Hospital and Research Limited,GLHRL,INE0J2K01014,Hospital
543521,Fone4 Communications (India) Limited,FONE4,INE0L3H01014,E-Retail/ E-Commerce
543522,Nanavati Ventures Limited,NVENTURES,INE0E5R01017,Precious Metals
